Inv Transaction,Supplier Name,Headserv Name,Stratdir Name,Account Description,Redact Name,Paid Date,Sum of Inv Amount,,,,,,,,,,,,,,,,,,,,,,,,
5167347,SAS DANIELS LLP,Other Services,Director of Finance,Legal Fees,,16/07/14,690.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167348,MRS LEONIE CAPLAN,Children's Services,Childrens Services,Legal Fees,Business Payment,16/07/14,650.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167351,STOCKPORT PSYCHOLOGY SERVICES LTD,Children's Services,Childrens Services,Professional Services,,16/07/14,976.40 ,,,,,,,,,,,,,,,,,,,,,,,,
5167352,MISS SARAH DONALDSON,Children's Services,Childrens Services,Legal Fees,Business Payment,16/07/14,"3,700.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167355,ANDREW MOORE,Children's Services,Childrens Services,Legal Fees,Business Payment,16/07/14,950.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167356,ADULLAM HOMES HOUSING ASSOC LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Gross Contract,,16/07/14,"37,226.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167357,MR ROGER WHALLEY,Sustainable Growth,Places,Professional Consultancy Services,Business Payment,16/07/14,"1,947.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167361,BT PLC,Adult Services,"Community, Adult & Adults Early Intervention",Telephone Landline Costs,,30/07/14,670.19 ,,,,,,,,,,,,,,,,,,,,,,,,
5167362,PAYPOINT COLLECTIONS LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Emergency Grant Payments,,16/07/14,885.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167363,NICK HARRISON,Engineers Client,"Economic Growth, Investment and Sustainability",Professional Services,Business Payment,16/07/14,"1,050.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167366,JOY LEGAL LTD,Borough Solicitor,Director of Governance,Agency Staff,,24/07/14,"3,240.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167369,RED SUBMARINE LIMITED,You Choose,Director of Governance,General Materials,,16/07/14,"1,515.09 ",,,,,,,,,,,,,,,,,,,,,,,,
5167371,THYSSENKRUPP ENCASA LTD,Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,,16/07/14,"3,969.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167373,J A FINNERTY LTD,Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,,16/07/14,"3,564.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167374,COMFORT CALL LIMITED,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,21/07/14,"28,969.81 ",,,,,,,,,,,,,,,,,,,,,,,,
5167377,CYCLESCHEME LTD,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,16/07/14,"2,199.98 ",,,,,,,,,,,,,,,,,,,,,,,,
5167380,GREYSTONES TAMESIDE LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Emergency Grant Payments,,16/07/14,560.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167382,THE FAMILY UNIT LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,21/07/14,"3,416.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167391,NEW BRIDGE HORIZONS,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,17/07/14,508.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167392,TAMESIDE LINK,Adult Services,"Community, Adult & Adults Early Intervention",Voluntary Organisations Fees,,24/07/14,"15,086.32 ",,,,,,,,,,,,,,,,,,,,,,,,
5167393,JULIE CARTER,Adult Services,"Community, Adult & Adults Early Intervention",Professional Interpreter Services,Business Payment,17/07/14,"1,392.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167397,ROCHDALE MBC,Other Services,Director of Finance,Professional Services,,16/07/14,"4,204.85 ",,,,,,,,,,,,,,,,,,,,,,,,
5167407,,Adult Services,"Community, Adult & Adults Early Intervention",Day Care Fees,Redacted Supplier,16/07/14,801.96 ,,,,,,,,,,,,,,,,,,,,,,,,
5167415,,Adult Services,"Community, Adult & Adults Early Intervention",Day Care Fees,Redacted Supplier,16/07/14,543.67 ,,,,,,,,,,,,,,,,,,,,,,,,
5167426,CAPITA - COUNCIL TAX PAYMENT,(blank),(blank),Capita Debtors Income,,16/07/14,520.06 ,,,,,,,,,,,,,,,,,,,,,,,,
5167436,DR C M GREENHOUGH,Public Health,Public Health,Professional Services,Business Payment,24/07/14,"2,515.50 ",,,,,,,,,,,,,,,,,,,,,,,,
5167444,THE FAMILY UNIT LTD,SCYP ,Childrens Services,Living With Formal Support,,17/07/14,"3,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167445,THE FAMILY UNIT LTD,SCYP ,Childrens Services,Living With Formal Support,,17/07/14,"3,400.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167446,THE FAMILY UNIT LTD,SCYP ,Childrens Services,Living With Formal Support,,17/07/14,"5,400.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167447,THE FAMILY UNIT LTD,SCYP ,Childrens Services,Living With Formal Support,,17/07/14,"3,400.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167450,GREENSCAPE,Operations,Places,General Materials,,30/07/14,595.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167459,CITY LIFT SERVICES (NW) LTD,Adult Services,"Community, Adult & Adults Early Intervention",Adaptations To Buildings,,17/07/14,960.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167463,SITA UK LTD,Operations,Places,Contributions,,17/07/14,"2,750.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167469,TARMAC LIMITED,Technical,Places,HRA Repairs Engineers Recharge,,16/07/14,"10,449.67 ",,,,,,,,,,,,,,,,,,,,,,,,
5167473,VODAFONE,Audit & Risk Management,Director of Finance,Project Expenditure Home Office,,17/07/14,"4,695.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167479,JULIE STIRPE ASSOCIATES LTD,Children's Services,Childrens Services,Professional Consultancy Services,,16/07/14,"1,404.41 ",,,,,,,,,,,,,,,,,,,,,,,,
5167488,AZANDER LTD,"Media, Marketing & Communications",Director of Governance,Professional Photography Services,,16/07/14,549.43 ,,,,,,,,,,,,,,,,,,,,,,,,
5167501,EQUIFAX LTD,Audit & Risk Management,Director of Finance,Professional Services,,30/07/14,"2,784.35 ",,,,,,,,,,,,,,,,,,,,,,,,
5167516,BT PLC,Technical,Places,Engineers -External,,16/07/14,"39,746.50 ",,,,,,,,,,,,,,,,,,,,,,,,
5167557,YMCA LAKESIDE,Strategy & Early Intervention,Childrens Services,Personal Needs Entertainments & Holidays,,17/07/14,"2,014.80 ",,,,,,,,,,,,,,,,,,,,,,,,
5167565,NSL LIMITED,Technical,Places,NSL Fees,,28/07/14,"52,325.26 ",,,,,,,,,,,,,,,,,,,,,,,,
5167575,HMCTS,Exchequer,Director of Finance,Court Fees,,16/07/14,900.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167600,M G DOMESTIC,Adult Services,"Community, Adult & Adults Early Intervention",Fixtures & Fittings Purchase,,17/07/14,659.97 ,,,,,,,,,,,,,,,,,,,,,,,,
5167610,FAIRWAY LANDSCAPES LTD,Operations,Places,General Materials,,17/07/14,"22,256.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167612,ROYAL MENCAP SOCIETY,Adult Services,"Community, Adult & Adults Early Intervention",Voluntary Organisations Fees,,31/07/14,"9,750.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167621,JACKSON & TAYLOR LTD,Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,,21/07/14,"4,200.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167628,THRESHOLD HOUSING PROJECT,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Gross Contract,,17/07/14,"30,833.33 ",,,,,,,,,,,,,,,,,,,,,,,,
5167630,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,16/07/14,799.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167632,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,24/07/14,"2,825.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167634,GREATER MANCHESTER PROBATION TRUST,Public Health,Public Health,Professional Services,,31/07/14,"2,787.38 ",,,,,,,,,,,,,,,,,,,,,,,,
5167638,CREATIVE SUPPORT LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,30/07/14,"124,890.83 ",,,,,,,,,,,,,,,,,,,,,,,,
5167639,THYSSENKRUPP ENCASA LTD,Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,,16/07/14,"2,260.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167641,VINCENT OBRIEN (CONSTRUCTION),Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,,16/07/14,"1,175.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167645,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,16/07/14,"3,507.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167648,THRESHOLD HOUSING PROJECT,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Gross Contract,,17/07/14,"29,332.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167652,TAMESIDE ARTS LTD,Adult Services,"Community, Adult & Adults Early Intervention",Professional Services,,21/07/14,"1,193.40 ",,,,,,,,,,,,,,,,,,,,,,,,
5167660,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,16/07/14,"3,507.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167661,MACK 4 LIMITED,Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,,16/07/14,"6,415.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167663,EON ENERGY,Technical,Places,Electricity,,30/07/14,"2,712.52 ",,,,,,,,,,,,,,,,,,,,,,,,
5167665,COMFORT CALL LIMITED,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,24/07/14,"29,280.90 ",,,,,,,,,,,,,,,,,,,,,,,,
5167666,D WOODMAN BUILDERS,Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,,16/07/14,"4,590.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167667,GREATER MANCHESTER CENTRE FOR VOLUNTARY ORG.,NWEGG,Places,Room Hire,,17/07/14,720.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167668,K P DODD CONSTRUCTION LTD,Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,,21/07/14,"3,746.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167670,LARK HILL COMMUNITY PRIMARY SCHOOL,Education Services,Childrens Services,Professional Consultancy Services,,16/07/14,"4,884.16 ",,,,,,,,,,,,,,,,,,,,,,,,
5167671,LARK HILL COMMUNITY PRIMARY SCHOOL,Education Services,Childrens Services,Professional Consultancy Services,,16/07/14,"2,136.82 ",,,,,,,,,,,,,,,,,,,,,,,,
5167683,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,24/07/14,"8,949.39 ",,,,,,,,,,,,,,,,,,,,,,,,
5167701,OSTINATO MUSIC LTD,Education Services,Childrens Services,Professional Services,,21/07/14,"1,655.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167704,PROFILE SECURITY SERVICES LIMITED,Technical,Places,Security Services,,28/07/14,"2,356.75 ",,,,,,,,,,,,,,,,,,,,,,,,
5167709,THRESHOLD HOUSING PROJECT,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Gross Contract,,17/07/14,"61,666.66 ",,,,,,,,,,,,,,,,,,,,,,,,
5167710,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,30/07/14,800.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167711,CREATIVE SUPPORT LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,30/07/14,"79,445.25 ",,,,,,,,,,,,,,,,,,,,,,,,
5167714,CREATIVE SUPPORT LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,30/07/14,"84,992.92 ",,,,,,,,,,,,,,,,,,,,,,,,
5167715,ABLE CARE AND SUPPORT SERVICES LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,17/07/14,"1,732.08 ",,,,,,,,,,,,,,,,,,,,,,,,
5167717,GREATER MANCHESTER PROBATION TRUST,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Services,,31/07/14,"19,115.65 ",,,,,,,,,,,,,,,,,,,,,,,,
5167718,THRESHOLD HOUSING PROJECT,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Gross Contract,,17/07/14,"14,666.66 ",,,,,,,,,,,,,,,,,,,,,,,,
5167720,STANNAH LIFT SERVICES LTD,Housing,"Economic Growth, Investment and Sustainability",Improvement Grants - Final Mandatory,,17/07/14,"4,415.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167721,CARE UK HOMECARE,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,17/07/14,"5,309.16 ",,,,,,,,,,,,,,,,,,,,,,,,
5167722,THE FAMILY UNIT LTD,SCYP ,Childrens Services,Living With Formal Support,,17/07/14,"1,500.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167723,PENNINE CARE IN PATIENT SERVS PRIORY,Education Services,Childrens Services,Voluntary Organisations Fees,,28/07/14,875.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167725,PENNINE CARE IN PATIENT SERVS PRIORY,Education Services,Childrens Services,Voluntary Organisations Fees,,28/07/14,"2,800.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167727,PENNINE CARE IN PATIENT SERVS PRIORY,Education Services,Childrens Services,Voluntary Organisations Fees,,21/07/14,525.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167728,PENNINE CARE IN PATIENT SERVS PRIORY,Education Services,Childrens Services,Voluntary Organisations Fees,,21/07/14,"2,450.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167729,PENNINE CARE IN PATIENT SERVS PRIORY,Education Services,Childrens Services,Voluntary Organisations Fees,,21/07/14,"3,325.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167730,PENNINE CARE IN PATIENT SERVS PRIORY,Education Services,Childrens Services,Voluntary Organisations Fees,,28/07/14,"3,150.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167731,PENNINE CARE IN PATIENT SERVS PRIORY,Education Services,Childrens Services,Voluntary Organisations Fees,,28/07/14,"2,800.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167732,PENNINE CARE IN PATIENT SERVS PRIORY,Education Services,Childrens Services,Voluntary Organisations Fees,,28/07/14,"2,975.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167749,ACORN CARE & EDUCATION LTD (SALES),Education Services,Childrens Services,Voluntary Organisations Fees,,30/07/14,"9,810.51 ",,,,,,,,,,,,,,,,,,,,,,,,
5167759,VILLAGE URBAN RESORTS,Other Services,Director of Finance,Contributions,,17/07/14,"1,369.95 ",,,,,,,,,,,,,,,,,,,,,,,,
5167760,VILLAGE URBAN RESORTS,Other Services,Director of Finance,Contributions,,17/07/14,"1,179.71 ",,,,,,,,,,,,,,,,,,,,,,,,
5167761,VILLAGE URBAN RESORTS,Other Services,Director of Finance,Contributions,,17/07/14,"1,178.92 ",,,,,,,,,,,,,,,,,,,,,,,,
5167771,NORTHENDEN TRAVEL LTD,Adult Services,"Community, Adult & Adults Early Intervention",Staff Travel Costs,,28/07/14,580.80 ,,,,,,,,,,,,,,,,,,,,,,,,
5167775,POST OFFICE,Technical,Places,Motor Licence Costs,,21/07/14,"1,055.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167777,GRO2MOW LIMITED,Operations,Places,Grounds Maintenance,,24/07/14,"1,200.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167792,HMCTS,Exchequer,Director of Finance,Court Fees,,21/07/14,"4,761.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167794,HMCTS,Exchequer,Director of Finance,Court Fees,,21/07/14,"4,611.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167807,SALFORD CITY COUNCIL,Environmental Services,Places,Professional Consultancy Services,,30/07/14,"7,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167809,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,21/07/14,"11,173.50 ",,,,,,,,,,,,,,,,,,,,,,,,
5167810,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,21/07/14,"10,067.10 ",,,,,,,,,,,,,,,,,,,,,,,,
5167811,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,30/07/14,"3,270.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167817,ACORN CARE & EDUCATION LTD (SALES),Education Services,Childrens Services,Voluntary Organisations Fees,,30/07/14,"10,347.68 ",,,,,,,,,,,,,,,,,,,,,,,,
5167821,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,21/07/14,"3,077.99 ",,,,,,,,,,,,,,,,,,,,,,,,
5167823,ACORN CARE & EDUCATION LTD (SALES),Education Services,Childrens Services,Voluntary Organisations Fees,,30/07/14,"10,097.64 ",,,,,,,,,,,,,,,,,,,,,,,,
5167827,AGE UK TAMESIDE,Adults Early Intervention,"Community, Adult & Adults Early Intervention",Professional Services,,24/07/14,"24,250.02 ",,,,,,,,,,,,,,,,,,,,,,,,
5167832,ACORN CARE & EDUCATION LTD (SALES),Education Services,Childrens Services,Voluntary Organisations Fees,,30/07/14,"10,347.68 ",,,,,,,,,,,,,,,,,,,,,,,,
5167834,STEP AHEAD RESOURCE SERVICES,SCYP ,Childrens Services,Living With Formal Support,,21/07/14,750.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167840,STEP AHEAD RESOURCE SERVICES,SCYP ,Childrens Services,Living With Formal Support,,21/07/14,850.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167845,ACORN RECOVERY PROJECTS,Public Health,Public Health,Professional Services,,24/07/14,"41,232.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167854,ROYAL MAIL GROUP PLC,Exchequer,Director of Finance,Postages,,31/07/14,"2,719.41 ",,,,,,,,,,,,,,,,,,,,,,,,
5167855,POSTAGE BY PHONE PITNEY BOWES LTD,Exchequer,Director of Finance,Postages,,21/07/14,"5,009.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167863,PG FABRICATIONS,Operations,Places,General Materials,,21/07/14,740.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167870,OFSTED,Children's Services,Childrens Services,Inspection Fees,,24/07/14,"1,601.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167871,M G DOMESTIC,Adult Services,"Community, Adult & Adults Early Intervention",Fixtures & Fittings Purchase,,21/07/14,514.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5167887,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,28/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167889,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,28/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167890,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,24/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167891,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,24/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167892,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,24/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167893,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,24/07/14,550.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167897,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,24/07/14,575.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167899,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,24/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167900,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,28/07/14,550.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167902,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,28/07/14,575.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167903,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,28/07/14,555.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167905,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,28/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167906,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,28/07/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167907,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,28/07/14,575.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167908,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,APT&C Basic Pay,,28/07/14,575.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167911,ACCCOUNTING OFFICER HOME OFFICE,Audit & Risk Management,Director of Finance,Professional Services,,21/07/14,"1,909.74 ",,,,,,,,,,,,,,,,,,,,,,,,
5167923,,Sustainable Growth,Places,Planning Fee Income,Redacted Supplier,21/07/14,770.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167925,ROBERT GORDON UNIVERSITY,Children's Services,Childrens Services,Professional Services,,30/07/14,"3,950.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167926,JOHN R.CROSSLAND CONSTRUCTION LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Other Accomodation Related Costs,,29/07/14,"6,482.12 ",,,,,,,,,,,,,,,,,,,,,,,,
5167944,PLACEFIRST LTD,Engineers Client,"Economic Growth, Investment and Sustainability",Consultancies,,24/07/14,"85,672.05 ",,,,,,,,,,,,,,,,,,,,,,,,
5167947,FRESH START INDEPENDENCE PROJECT LTD,SCYP ,Childrens Services,Living With Formal Support,,21/07/14,672.84 ,,,,,,,,,,,,,,,,,,,,,,,,
5167952,THE FAMILY UNIT LTD,SCYP ,Childrens Services,Living With Formal Support,,21/07/14,"1,500.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167954,NHS TAMESIDE AND GLOSSOP CCG,Chief Executive,Director of Finance,Indirect Employee Pay Expenditure,,24/07/14,"5,986.40 ",,,,,,,,,,,,,,,,,,,,,,,,
5167955,E PETCH PRINTERS LTD,"Media, Marketing & Communications",Director of Governance,Printing And Stationery,,24/07/14,"1,455.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167956,PG FABRICATIONS,Technical,Places,Engineers Works,,24/07/14,820.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167962,DIRECT CARE (NORTH WEST) LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,21/07/14,"5,329.37 ",,,,,,,,,,,,,,,,,,,,,,,,
5167965,PAYPOINT COLLECTIONS LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Emergency Grant Payments,,21/07/14,771.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5167966,ABLE CARE AND SUPPORT SERVICES LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,24/07/14,"1,732.08 ",,,,,,,,,,,,,,,,,,,,,,,,
5167967,FUSION CARE,SCYP ,Childrens Services,Living With Formal Support,,24/07/14,"11,049.28 ",,,,,,,,,,,,,,,,,,,,,,,,
5167968,FUSION CARE,SCYP ,Childrens Services,Living With Formal Support,,21/07/14,"2,192.14 ",,,,,,,,,,,,,,,,,,,,,,,,
5167972,FUSION CARE,SCYP ,Childrens Services,Living With Formal Support,,21/07/14,"2,635.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167973,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,31/07/14,"9,600.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167974,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,31/07/14,"9,600.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167975,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,21/07/14,"3,360.24 ",,,,,,,,,,,,,,,,,,,,,,,,
5167981,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,28/07/14,"8,142.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5167986,AGE UK TAMESIDE,Adults Early Intervention,"Community, Adult & Adults Early Intervention",Professional Services,,30/07/14,"57,500.01 ",,,,,,,,,,,,,,,,,,,,,,,,
5167994,MEDICO NURSING AND HOMECARE,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,28/07/14,"9,798.32 ",,,,,,,,,,,,,,,,,,,,,,,,
